1213#9[6] 9*9*((√9)!+9)-(√9)!/√9
1214#1[9] 11*111-(1+1+1)!-1
1214#2[8] 2*((2+2+2)!-2)-222
1214#3[6] (3!+3!*(3!!+3!)-3!!)/3
1214#4[6] √(44)^4-(4!/4)!-√4
1214#5[6] ((√√5+√√5+√√5)^5-√√5)/√√5
1214#6[8] 6*(6+√(6)^6)-(6!-6-6)/6
1214#7[8] 77*777/7/7-7
1214#8[7] 8*(8*8+88)-√√(8+8)
1214#9[5] (√9)!!+(9!-(√9)!!)/((√9)!!)-9
1215#1[8] 11*111-(1+1+1)!
1215#2[7] (2+√(2)^(-2))*(2+22^2)
1215#3[6] (3!)^3+3*333
1215#4[6] (4!)^4*(4^(-4)-√(√(4)^(-4!)))
1215#5[5] (√√5+√√5+√√5)^5/√√5
1215#6[7] 6^6/(6+6^6/(6!+6!))
1215#7[8] 7+7+(√7+7*√(7)^7)/(√7+√7)
1215#8[7] 8*(8*8+88)-8/8
1215#9[4] 9*9*((√9)!+9)
1216#1[9] 1+11*111-(1+1+1)!
1216#2[7] (2*22)^2-(2+2+2)!
1216#3[6] 3!*(3!)^3-3!!/3/3
1216#4[5] √(44)^4-(4!/4)!
1216#5[6] (√√5+(√√5+√√5+√√5)^5)/√√5
1216#6[7] √(6)^6+√((66-6)/6)^6
1216#7[7] (7!-7)/7+√(7*(7+7!*7))
1216#8[5] 8*(8*8+88)
1216#9[5] √(((√9)!)^9/((√9)!))-(√9)!!/9
1217#1[9] 11*111-1-1-1-1
1217#2[8] 2+(2+√(2)^(-2))*(2+22^2)
1217#3[6] (3!*3^(3!)-3!!-3)/3
1217#4[7] √(4!+44/4)^4-4-4
1217#5[7] 5+5!/(5+5)+5!*(5+5)
1217#6[7] 6+√(66/6)^6-6!/6
1217#7[6] 7!/7+√(7*(7+7!*7))
1217#8[7] 8/8+8*(8*8+88)
1217#9[5] (√9)!!+(9!-(√9)!!)/((√9)!!)-(√9)!
1218#1[8] 11*111-1-1-1
1218#2[7] 2*(2+2+2)!-222
1218#3[5] (3!*3^(3!)-3!!)/3
1218#4[6] (4!+4)*(44-√4/4)
1218#5[7] 5!*(5+5)+(5!-5)/5-5
1218#6[5] 6!+6!-√(6)^6-6
1218#7[6] 7!-7*(7+7*77)
1218#8[7] √√(8+8)+8*(8*8+88)
1218#9[4] (√9)!!+9!/((√9)!!)-(√9)!
1219#1[7] 11*111-1-1
1219#2[8] 22*222/2/2-2
1219#3[6] (3+3!*3^(3!)-3!!)/3
1219#4[6] ((√((4+4)!)/(4!))^4-4!)/4
1219#5[6] 5!/5+5!*(5+5)-5
1219#6[7] 6!+6!-(√(6)^6-6/6)-6
1219#7[8] √(7-7/7)^(7+7/7)-77
1219#8[8] √(8+8/8)+8*(8*8+88)
1219#9[5] (√9)!!+((√9)!!+9!)/((√9)!!)-(√9)!
1220#1[6] 11*111-1
1220#2[8] (22*222/2-2)/2
1220#3[6] (3!+3!*3^(3!)-3!!)/3
1220#4[6] 4+√(44)^4-(4!/4)!
1220#5[5] 5*(5+5!+5!)-5
1220#6[7] (6!+6!*(66-6))/6/6
1220#7[8] (77*777/7-7)/7
1220#8[7] √(8+8)+8*(8*8+88)
1220#9[5] (√9)!!+(9!-(√9)!!)/((√9)!!)-√9
1221#1[5] 11*111
1221#2[7] 22*222/2/2
1221#3[5] 3!!+(3*3)!/(3!!)-3
1221#4[6] √(4!+44/4)^4-4
1221#5[7] 55*555/5/5
1221#6[7] 66*666/6/6
1221#7[7] 77*777/7/7
1221#8[7] 88*888/8/8
1221#9[4] (√9)!!+9!/((√9)!!)-√9
1222#1[6] 1+11*111
1222#2[8] (222+2222)/2
1222#3[6] (3!+((3!/3)^3)!)/33
1222#4[6] (√4+4!)*(4!+4!-4/4)
1222#5[7] (5+5)*(5!+55/5/5)
1222#6[7] 6!+6!-(√(6)^6+(6+6)/6)
1222#7[8] (777+7777)/7
1222#8[8] (888+8888)/8
1222#9[5] (√9)!!+9!/((√9)!!)-(√9)!/√9
1223#1[7] 1+1+11*111
1223#2[7] ((2+2)!+22/2)^2-2
1223#3[5] 3!!+((3*3)!-3!!)/(3!!)
1223#4[6] √(4!+44/4)^4-√4
1223#5[6] 5!*(5+5)+(5!-5)/5
1223#6[6] 6!+6!-(√(6)^6+6/6)
1223#7[8] (7!-7)/7+7*7!/(77-7)
1223#8[7] (√(√(8!)/((√(8+8))!))^8-8)/√(8+8)
1223#9[4] (√9)!!+(9!-(√9)!!)/((√9)!!)
1224#1[8] 1+1+1+11*111
1224#2[7] ((2+2)!)^2*(2+2^(-2)/2)
1224#3[4] 3!!+(3*3)!/(3!!)
1224#4[5] 4!*(4+4!+4!)-4!
1224#5[5] 5!/5+5!*(5+5)
1224#6[4] 6!+6!-√(6)^6
1224#7[7] 7!/7+7*7!/(77-7)
1224#8[6] 8+8*(8*8+88)
1224#9[3] (√9)!!+9!/((√9)!!)
1225#1[8] ((1+1+1+1)!+11)^(1+1)
1225#2[6] ((2+2)!+22/2)^2
1225#3[5] 3!!+(3!!+(3*3)!)/(3!!)
1225#4[5] √(4!+44/4)^4
1225#5[4] 5*(5+5!+5!)
1225#6[6] 6!+6!-(√(6)^6-6/6)
1225#7[6] 7*(7*(7+7)+77)
1225#8[6] √(√(8!*8)/(8+88))^8
1225#9[4] (√9)!!+((√9)!!+9!)/((√9)!!)
1226#1[9] (1+1+1)!+11*111-1
1226#2[7] (√2+√2*(2+2)!)^2-(2+2)!
1226#3[6] 3!!+((3!/3)^3)^3-3!
1226#4[5] √(√(√4)+√(√4)*4!)^4-4!
1226#5[6] (5^5+5^5-5!)/5
1226#6[7] 6!+√(6+(6+6)/6)^6-6
1226#7[8] 7/7+7*(7*(7+7)+77)
1226#8[7] √(8+√√(8+8))^8/8-(√(8+8))!
1226#9[5] (√9)!!+((√9)!/√9)^9-(√9)!
1227#1[8] (1+1+1)!+11*111
1227#2[7] 2+((2+2)!+22/2)^2
1227#3[5] 3+3!!+(3*3)!/(3!!)
1227#4[6] √4+√(4!+44/4)^4
1227#5[7] (5+5^5+5^5-5!)/5
1227#6[8] 6+66*666/6/6
1227#7[8] (7+7+7)*(7+7!/(7+7)/7)
1227#8[7] (8+√(√(8!)/((√(8+8))!))^8)/√(8+8)
1227#9[4] √9+(√9)!!+9!/((√9)!!)
1228#1[9] 1+(1+1+1)!+11*111
1228#2[7] (√2+√2*(2+2)!)^2-22
1228#3[6] 3+3!!+(3!!+(3*3)!)/(3!!)
1228#4[5] (4!+4)*44-4
1228#5[7] 5+5!*(5+5)+(5!-5)/5
1228#6[8] 6*√(6)^6-66-(6+6)/6
1228#7[8] 7+77*777/7/7
1228#8[7] √(8+8)*(8!/(8+8)/8-8)
1228#9[5] √9+(√9)!!+((√9)!!+9!)/((√9)!!)
1229#1[9] 11*(1+111)-1-1-1
1229#2[8] 2+2+((2+2)!+22/2)^2
1229#3[6] 3!!+((3!/3)^3)^3-3
1229#4[6] 4+√(4!+44/4)^4
1229#5[6] 5+5!/5+5!*(5+5)
1229#6[7] 6*√(6)^6-66-6/6
1229#7[9] 7+(777+7777)/7
1229#8[8] 8+88*888/8/8
1229#9[5] (√9)!!+((√9)!/√9)^9-√9
1230#1[8] 11*(1+111)-1-1
1230#2[8] 2*(2+2+(2+2)!)*22-2
1230#3[5] 3!+3!!+(3*3)!/(3!!)
1230#4[5] (4!+4)*44-√4
1230#5[5] 5+5*(5+5!+5!)
1230#6[5] 6*√(6)^6-66
1230#7[8] (7+7)*((7!/7-7)/7-7-7)
1230#8[7] (8!/8+√(8)^8)/8+88
1230#9[4] (√9)!+(√9)!!+9!/((√9)!!)
1231#1[7] 11*(1+111)-1
1231#2[9] (22*(2+222)/2-2)/2
1231#3[6] 3!+3!!+(3!!+(3*3)!)/(3!!)
1231#4[6] (4!+4)*44-4/4
1231#5[6] 5!+5555/5
1231#6[6] (6!+6666)/6
1231#7[7] ((√7+√7)^7/√7-7)/7-7!
1231#8[7] (8-√√(8+8))!+(√(8)^8-8)/8
1231#9[5] (√9)!+(√9)!!+((√9)!!+9!)/((√9)!!)
1232#1[6] 11*(1+111)
1232#2[7] 2*(2+2+(2+2)!)*22
1232#3[5] 3!!+((3!/3)^3)^3
1232#4[4] (4!+4)*44
1232#5[7] 5!+(5+5555)/5
1232#6[6] 6!+√(6+(6+6)/6)^6
1232#7[5] √√7*(√√7+√√7)^7-7!
1232#8[6] (8+8-√√(8+8))*88
1232#9[4] (√9)!!+((√9)!/√9)^9
1233#1[7] 1+11*(1+111)
1233#2[9] (2+22*(2+222)/2)/2
1233#3[5] 3!!+3^(3!)-(3!)^3
1233#4[6] 4/4+(4!+4)*44
1233#5[8] 5!+(5+5+5555)/5
1233#6[7] √(6)^6*(6-(√(6)^6-6)/(6!))
1233#7[7] (7+(√7+√7)^7/√7)/7-7!
1233#8[7] 8+√(√(8!*8)/(8+88))^8
1233#9[4] 9!/((√9)!!)+9^√9
1234#1[8] 1+1+11*(1+111)
1234#2[8] 2+2*(2+2+(2+2)!)*22
1234#3[6] 3^(3!)+(3!!+(3*3)!)/(3!!)
1234#4[5] √4+(4!+4)*44
1234#5[7] (5!+(5!-5-5)*55)/5
1234#6[8] (6!*66-6!)/6/6-66
1234#7[8] (7+7)*(7!-(7!+7)/7)/7/7
1234#8[7] √(8+√√(8+8))^8/8-8-8
1234#9[5] 9^√9+((√9)!!+9!)/((√9)!!)
1235#1[9] 1+1+1+11*(1+111)
1235#2[8] 2*(2+(2+2)!)*((2+2)!-2^(-2))
1235#3[6] 3+3!!+((3!/3)^3)^3
1235#4[6] (((4!+4)/4)!-4)/4-4!
1235#5[6] (5!/5-5)*(5!-55)
1235#6[7] 6!+6!-(√(6)^6-66/6)
1235#7[9] 7+7+77*777/7/7
1235#8[7] (8+√√(√(8)^(-8)))*(8*8+88)
1235#9[5] √9+(√9)!!+((√9)!/√9)^9
1236#1[10] 1+1+1+1+11*(1+111)
1236#2[8] 2*(((2+2)!)^2+2*22-2)
1236#3[6] 3!*((3!!-3)/3-33)
1236#4[5] 4+(4!+4)*44
1236#5[7] 5+5!+5555/5
1236#6[6] 6+6*√(6)^6-66
1236#7[8] (7!+7)*(7+77)/7/7/7
1236#8[6] (8!+8!)/8/8-(√(8+8))!
1236#9[5] √9+9!/((√9)!!)+9^√9
1237#1[10] (1+1+1)!+11*(1+111)-1
1237#2[9] 22+(2+√(2)^(-2))*(2+22^2)
1237#3[7] (3!!-3!)/3+3*333
1237#4[6] (4+((4!+4)/4)!)/4-4!
1237#5[7] 5!/(5+5)+5*(5+5!+5!)
1237#6[7] 6+(6!+6666)/6
1237#7[8] (7+7)*(7!/7/7-7-7)-7
1237#8[7] (8+(8!+8!)/8)/8-(√(8+8))!
1237#9[6] ((√9)!!-(√9)!)/√9+999
1238#1[9] (1+1+1)!+11*(1+111)
1238#2[8] 2*(((2+2)!)^2+2*22)-2
1238#3[6] 3!+3!!+((3!/3)^3)^3
1238#4[6] 4+√4+(4!+4)*44
1238#5[7] (5+5)*(5!+(5!/5-5)/5)
1238#6[7] 6+6!+√(6+(6+6)/6)^6
1238#7[8] 7!/7+7*77-7-7-7
1238#8[6] (8!/8-88)/√(8+8)
1238#9[5] (√9)!+(√9)!!+((√9)!/√9)^9
1239#1[10] (1+1)^(1+(1+1+1)!)+1111
1239#2[8] ((2+2*(2+2)!)^2-22)/2
1239#3[6] 3!!/3+3*333
1239#4[6] (4!+4)*(√(√(4)^(-4))+44)
1239#5[7] (5^5+5^5-55)/5
1239#6[8] (√(6)^6-6)*(6-6/(66-6))
1239#7[6] 7+√√7*(√√7+√√7)^7-7!
1239#8[7] (√(8+√√(8+8))^8-88)/8
1239#9[5] (√9)!!/√9+999
1240#1[10] (11-1)*(1+1+11+111)
1240#2[7] 2*(((2+2)!)^2+2*22)
1240#3[6] (3!!+((3!/3)^3)!/(3!))/(3!)
1240#4[5] √4*(√(4!)^4+44)
1240#5[6] (5!+5)*(5+5)-5-5
1240#6[7] 6*((6^6-6!)/(√(6)^6)-6)
1240#7[8] 7*7!/(7+77/7)-7!/7
1240#8[7] √(8+8)*88+888
1240#9[5] (√9+9)!/(9!)-(√9)!!/9
1241#1[9] 11*(1+1+111)-1-1
1241#2[9] 22*(2+222/2)/2-2
1241#3[6] 3^(3!)+((3!/3)^3)^3
1241#4[7] 4*4+√(4!+44/4)^4
1241#5[6] ((5!-5)*55-5!)/5
1241#6[8] 6*√(6)^6-(66-66/6)
1241#7[8] 7*77+(7!-77)/7-7
1241#8[7] ((8!+8!)/8-88)/8-8
1241#9[5] 9^√9+((√9)!/√9)^9
1242#1[8] 11*(1+1+111)-1
1242#2[7] (2+2^(-2))*((2+2)!)!/22!
1242#3[5] 3!*((3!)^3-3*3)
1242#4[6] √4*((4+4/4)^4-4)
1242#5[7] (5!-5)*(55-5/5)/5
1242#6[7] 6+6+6*√(6)^6-66
1242#7[8] 7!/(7+7)+7*(7*7+77)
1242#8[6] √(8+√√(8+8))^8/8-8
1242#9[4] (√9)!*(((√9)!)^√9-9)
1243#1[7] 11*(1+1+111)
1243#2[8] 22*(2+222/2)/2
1243#3[7] 3/3+3!*((3!)^3-3*3)
1243#4[6] (4+4!+√(√(4)^(-4)))*44
1243#5[7] (5+5)*(5!+5!/5/5)-5
1243#6[7] ((6!-6)/6-6)*66/6
1243#7[8] ((7-(7+7)/7)!-7)*77/7
1243#8[7] (8+√(8+√√(8+8))^8)/8-8
1243#9[6] 9/9+(√9)!*(((√9)!)^√9-9)
1244#1[8] 1+11*(1+1+111)
1244#2[7] 2*((2+2)!*(2+(2+2)!)-2)
1244#3[6] 3!*(3!!*(√(3!)/3)^(3!)-3!)
1244#4[5] 4!*(4+4!+4!)-4
1244#5[7] (5^5+5^5-5)/5-5
1244#6[7] 6*(6!/((6/(√6+√6))^6)-6)
1244#7[7] (7+7)*(7!/7/7-7-7)
1244#8[6] (8!+8!)/8/8-8-8
1244#9[6] √9+9^√9+((√9)!/√9)^9
1245#1[9] 1+1+11*(1+1+111)
1245#2[8] (√(2)^22-2)/2+222
1245#3[6] 3!*((3!)^3-3)-33
1245#4[6] 4!*(4+√4*(4!-√(4)^(-4)))
1245#5[5] (5!+5)*(5+5)-5
1245#6[8] ((6^6-6!-6!)/6-66)/6
1245#7[7] 7!/7+7*77-7-7
1245#8[7] (8+(8!+8!)/8)/8-8-8
1245#9[5] √9+(√9)!*(((√9)!)^√9-9)
1246#1[10] 1+1+1+11*(1+1+111)
1246#2[7] √(2)^(22-2)+222
1246#3[7] 3!*((3!!+3!/3)/3-33)
1246#4[5] 4!*(4+4!+4!)-√4
1246#5[7] (5+5^5+5^5)/5-5
1246#6[8] 6+6*((6^6-6!)/(√(6)^6)-6)
1246#7[7] 7!/(77/7-7)-7-7
1246#8[7] (√(8)^8+888)/√(8+8)
1246#9[6] (√9)!*(((√9)!)^√9+(√9)!/9-9)
1247#1[11] (1/(1+1+1)+11)*111-11
1247#2[8] (2+√(2)^22)/2+222
1247#3[7] 3!+3^(3!)+((3!/3)^3)^3
1247#4[6] 4!*(4+4!+4!)-4/4
1247#5[7] 5!+(5!-5)*(5+5!/5/5)
1247#6[8] ((6^6-√(6+6)^6)/6-6)/6
1247#7[8] 7*77+(7!-77-7)/7
1247#8[7] (√(8+√√(8+8))^8-(√(8+8))!)/8
1247#9[6] (9!-√9)/(√9*99-(√9)!)
1248#1[10] (1+11)*(111-(1+1+1)!-1)
1248#2[6] 2*(2+2)!*(2+(2+2)!)
1248#3[6] 3!*((3!!+3)/3-33)
1248#4[4] 4!*(4+4!+4!)
1248#5[6] (5+5)*(5!+5!/5/5)
1248#6[6] 6*(√(6)^6-6)-6-6
1248#7[7] 7*77+(7!-77)/7
1248#8[7] 8*(√(8+8)+8*8+88)
1248#9[5] (√9)!+(√9)!*(((√9)!)^√9-9)
1249#1[10] (1+1+1)!+11*(1+1+111)
1249#2[7] ((2+2*(2+2)!)^2-2)/2
1249#3[7] 3!*((3!)^3-3!)-33/3
1249#4[6] (((4!+4)/4)!-44)/4
1249#5[6] (5^5+5^5-5)/5
1249#6[7] 6*(√(6)^6-6)-66/6
1249#7[8] 7*77+(7+7!-77)/7
1249#8[6] ((8!+8!)/8-88)/8
1249#9[6] 9+(√9+9)!/(9!)-(√9)!!/9
1250#1[9] (1+1)*(1+(1+1+1+1)!)^(1+1)
1250#2[5] (√2+√2*(2+2)!)^2
1250#3[6] 3!!/(√3/((√3-√3/(3!))^3))
1250#4[4] √(√(√4)+√(√4)*4!)^4
1250#5[4] (5!+5)*(5+5)
1250#6[7] (6!+6^6)/6/6-66
1250#7[8] (7!-7-7)/7+7*77-7
1250#8[5] √(8+√√(8+8))^8/8
1250#9[6] (99/9)^√9-9*9
1251#1[10] 1+(1+1)*(1+(1+1+1+1)!)^(1+1)
1251#2[7] (2+(2+2*(2+2)!)^2)/2
1251#3[6] 3!*((3!)^3-3)-3^3
1251#4[6] 4!*(4+√4*(4!+√(4)^(-4)))
1251#5[6] (5+5^5+5^5)/5
1251#6[8] (6!+6!/6+6666)/6
1251#7[7] (7!-7)/7+7*77-7
1251#8[6] (8+√(8+√√(8+8))^8)/8
1251#9[5] 9+(√9)!*(((√9)!)^√9-9)
1252#1[10] 11*(1+1+1+111)-1-1
1252#2[6] 2+(√2+√2*(2+2)!)^2
1252#3[7] (3!/3)^(3!)+3!*3!*33
1252#4[5] (4!/4)^4-44
1252#5[7] (5+5+5^5+5^5)/5
1252#6[8] 6*(√(6)^6-6)-(6+6)/6-6
1252#7[6] 7!/7+7*77-7
1252#8[5] (8!+8!)/8/8-8
1252#9[6] (√9)!!+(9!+9!/(9+9))/((√9)!!)
1253#1[9] 11*(1+1+1+111)-1
1253#2[8] 2+(2+(2+2*(2+2)!)^2)/2
1253#3[7] ((3!!/(3!)-3!)*33-3)/3
1253#4[6] (((4!+4)/4)!-4!-4)/4
1253#5[7] 5+(5+5)*(5!+5!/5/5)
1253#6[7] 6*(√(6)^6-6)-6/6-6
1253#7[6] 7!/(77/7-7)-7
1253#8[6] (8+(8!+8!)/8)/8-8
1253#9[6] ((9!/9-9)/9-(√9)!!)/√9
1254#1[8] 11*(1+1+1+111)
1254#2[7] 2*(2+(2/2+(2+2)!)^2)
1254#3[5] 3!*((3!)^3-3!)-3!
1254#4[5] (((4!+4)/4)!-4!)/4
1254#5[7] ((5!-5)*55-55)/5
1254#6[5] 6*(√(6)^6-6)-6
1254#7[8] √(77/7)^(7-7/7)-77
1254#8[6] (8+8!/8)/√(8+8)-8
1254#9[5] (√9)!!+(√9)!*(9+(√9)!!/9)
1255#1[9] (1+11)^(1+1)+1111
1255#2[9] (22^2+√(2)^22-22)/2
1255#3[7] (3+3!/3)*(3!!+33)/3
1255#4[6] (((4!+4)/4)!-4)/4-4
1255#5[5] 5*5*55-5!
1255#6[7] 6/6+6*(√(6)^6-6)-6
1255#7[8] 7+7*77+(7!-77)/7
1255#8[7] ((8!+8!)/8-8)/8-√(8+8)
1255#9[6] ((√9)!+9)*(√9+((√9)!!+(√9)!)/9)
1256#1[10] 1+(1+11)^(1+1)+1111
1256#2[8] (((2+2)!)^2+(2*22)^2)/2
1256#3[6] 3!*(3!)^3-3!!/(3!)/3
1256#4[5] 4!+(4!+4)*44
1256#5[7] 5+(5+5^5+5^5)/5
1256#6[6] (6^6-6!-6!)/6/6
1256#7[7] 7!/(7+7)+√√√7*(√√√7+√√√7)^7
1256#8[6] (8!/8-8-8)/√(8+8)
1256#9[6] √(((√9)!)^9/((√9)!))-(√9)!!/(9+9)
1257#1[10] (1/(1+1+1)+11)*111-1
1257#2[9] (22+√(2)^22)/2+222
1257#3[5] 3!*((3!)^3-3!)-3
1257#4[6] (4+((4!+4)/4)!)/4-4
1257#5[8] 5+(5+5+5^5+5^5)/5
1257#6[7] 6*(√(6)^6-6/(6+6)-6)
1257#7[7] (7!-7-7)/7+7*77
1257#8[6] ((8!+8!)/8-(√(8+8))!)/8
1257#9[5] (√9)!*(((√9)!)^√9-(√9)!)-√9
1258#1[9] (1/(1+1+1)+11)*111
1258#2[7] (2-2^(-2))*(2+2+2)!-2
1258#3[6] 3!*((3!)^3-3!)-3!/3
1258#4[5] ((4!+4)/4)!/4-√4
1258#5[7] (5+5)*(5!+(5+5!/5)/5)
1258#6[7] 6*(√(6)^6-6)-(6+6)/6
1258#7[6] (7!-7)/7+7*77
1258#8[5] (8!/8-8)/√(8+8)
1258#9[6] (9!/(99-√9)-(√9)!)/√9
1259#1[9] (1+(1+1+1)!)!/(1+1)/(1+1)-1
1259#2[8] ((22/2-2-2)!/2-2)/2
1259#3[6] 3!*((3!)^3-3!)-3/3
1259#4[5] (((4!+4)/4)!-4)/4
1259#5[6] (5/(5!/((5+5)!))-5!)/(5!)
1259#6[6] 6*(√(6)^6-6)-6/6
1259#7[5] 7!/7+7*77
1259#8[5] ((8!+8!)/8-8)/8
1259#9[6] (9!/(99-√9)-√9)/√9
1260#1[8] (1+(1+1+1)!)!/(1+1)/(1+1)
1260#2[6] (2-2^(-2))*(2+2+2)!
1260#3[4] 3!*((3!)^3-3!)
1260#4[4] ((4!+4)/4)!/4
1260#5[5] 5/(5!*5!/((5+5)!))
1260#6[4] 6*(√(6)^6-6)
1260#7[5] 7!/(77/7-7)
1260#8[4] (8!+8!)/8/8
1260#9[4] (√9)!*(((√9)!)^√9-(√9)!)
1261#1[9] 1+(1+(1+1+1)!)!/(1+1)/(1+1)
1261#2[8] (2+(22/2-2-2)!/2)/2
1261#3[6] 3/3+3!*((3!)^3-3!)
1261#4[5] (4+((4!+4)/4)!)/4
1261#5[6] (5!+5/(5!/((5+5)!)))/(5!)
1261#6[6] 6/6+6*(√(6)^6-6)
1261#7[7] 7/7+7!/(77/7-7)
1261#8[5] (8+(8!+8!)/8)/8
1261#9[6] (√9+9!/(99-√9))/√9
1262#1[10] 1+1+(1+(1+1+1)!)!/(1+1)/(1+1)
1262#2[7] 2+(2-2^(-2))*(2+2+2)!
1262#3[6] 3!/3+3!*((3!)^3-3!)
1262#4[5] √4+((4!+4)/4)!/4
1262#5[7] 5!/(5+5)+(5!+5)*(5+5)
1262#6[7] (6+6)/6+6*(√(6)^6-6)
1262#7[8] (7+7)/7+7!/(77/7-7)
1262#8[5] (8+8!/8)/√(8+8)
1262#9[6] ((√9)!+9!/(99-√9))/√9
1263#1[11] 11*(1+1+1+1+111)-1-1
1263#2[8] ((2*(2+2)!)^2+222)/2
1263#3[5] 3!*(3!)^3-33
1263#4[6] 4+(((4!+4)/4)!-4)/4
1263#5[7] ((5!-5)*55-5-5)/5
1263#6[7] 6*(√(6)^6-66/(6+6))
1263#7[8] 7*77+(7!+77)/7-7
1263#8[6] ((√(8+8))!+(8!+8!)/8)/8
1263#9[5] √9+(√9)!*(((√9)!)^√9-(√9)!)
1264#1[10] 11*(1+1+1+1+111)-1
1264#2[8] (22^2+√(2)^22)/2-2
1264#3[7] 3/3+3!*(3!)^3-33
1264#4[5] 4+((4!+4)/4)!/4
1264#5[6] ((5!-5)*55-5)/5
1264#6[7] (6^6-6!)/6/6-6-6
1264#7[8] 7+(7!-7-7)/7+7*77
1264#8[6] (8+8)*(8+√((8!+8)/8))
1264#9[6] (9!/(√9+√9*9)-(√9)!!)/9
1265#1[9] 11*(1+1+1+1+111)
1265#2[8] 22*(2+222/2/2)
1265#3[7] 3!!+((3!/3)^3)^3+33
1265#4[6] 4+(4+((4!+4)/4)!)/4
1265#5[5] (5!-5)*55/5
1265#6[6] √(66/6)^6-66
1265#7[7] 7+(7!-7)/7+7*77
1265#8[7] √(8+8)+(8+(8!+8!)/8)/8
1265#9[6] ((√9+9)!-9!)/(9!)-(√9)!*9
1266#1[10] (1+11)*(111-11/(1+1))
1266#2[7] (22^2+√(2)^22)/2
1266#3[5] 3!+3!*((3!)^3-3!)
1266#4[5] (4!+((4!+4)/4)!)/4
1266#5[6] (5+(5!-5)*55)/5
1266#6[5] 6+6*(√(6)^6-6)
1266#7[6] 7+7!/7+7*77
1266#8[6] 8+(8!/8-8)/√(8+8)
1266#9[5] (√9+9)!/(9!)-(√9)!*9
1267#1[10] (1+1+11)!/(11!)+1111
1267#2[8] (2+22^2+√(2)^22)/2
1267#3[7] (33/3)^3-(3!/3)^(3!)
1267#4[6] (4+4!+((4!+4)/4)!)/4
1267#5[7] (5+5+(5!-5)*55)/5
1267#6[7] 6+6/6+6*(√(6)^6-6)
1267#7[5] 7!-7*7*77
1267#8[6] 8+((8!+8!)/8-8)/8
1267#9[6] (9!+(√9+9)!)/(9!)-(√9)!*9
1268#1[11] (1+11)*111-√(1+1)^(1+11)
1268#2[8] 2+(22^2+√(2)^22)/2
1268#3[7] 3!*(3!)^3-3^3-3/3
1268#4[5] (4!/4)^4-4!-4
1268#5[8] (5+5+5+(5!-5)*55)/5
1268#6[8] 6+(6+6)/6+6*(√(6)^6-6)
1268#7[7] 7!-(7*7*77-7/7)
1268#8[5] 8+(8!+8!)/8/8
1268#9[6] (√9)!!/9+(√9+9)*99
1269#1[11] 11+(1/(1+1+1)+11)*111
1269#2[9] 2+(2+22^2+√(2)^22)/2
1269#3[5] 3!*(3!)^3-3^3
1269#4[7] 44+√(4!+44/4)^4
1269#5[7] 5+((5!-5)*55-5)/5
1269#6[7] √(6)^6*(6-√(6/(6+6))^6)
1269#7[8] 7*77+(7!+77-7)/7
1269#8[6] 8+(8+(8!+8!)/8)/8
1269#9[5] 9*((√9)!!/√9-99)
1270#1[10] (11-1)*((1+1+1)!+11*11)
1270#2[8] ((2+2+2)^2)^2-(2+2)!-2
1270#3[6] ((3!)^(3!)-3!!)/(3!)/(3!)-3!
1270#4[5] (4!/4)^4-√4-4!
1270#5[5] 5!+(5!-5)*(5+5)
1270#6[6] (6^6-6!)/6/6-6
1270#7[7] 7*77+(7!+77)/7
1270#8[6] 8+(8+8!/8)/√(8+8)
1270#9[6] (√9)!*(9+((√9)!)^√9)-(√9)!!/9
1271#1[10] (1+(1+1+1)!)!/(1+1)/(1+1)+11
1271#2[9] (22+(22/2-2-2)!/2)/2
1271#3[7] 3!*((3!)^3-3!)+33/3
1271#4[6] (((4!+4)/4)!+44)/4
1271#5[7] 5+(5+(5!-5)*55)/5
1271#6[7] 6+√(66/6)^6-66
1271#7[8] 7*77+(7+7!+77)/7
1271#8[6] ((8!+8!)/8+88)/8
1271#9[6] (√9)!!+((√9)!+9/9)!/9-9
1272#1[10] (1+11)*(1+111-(1+1+1)!)
1272#2[7] ((2+2+2)^2)^2-(2+2)!
1272#3[5] 3!*((3!)^3-3)-3!
1272#4[4] (4!/4)^4-4!
1272#5[6] (5!*55-5!-5!)/5
1272#6[6] 6+6+6*(√(6)^6-6)
1272#7[8] 7+7+(7!-7)/7+7*77
1272#8[6] (8+8)*(88-8)-8
1272#9[5] (9/((√9)!!/(9!))-(√9)!!)/√9
1273#1[11] 1+(1+11)*(1+111-(1+1+1)!)
1273#2[8] 2*((2+2)!)^2+(22/2)^2
1273#3[6] ((3!)^(3!)-3!!)/(3!)/(3!)-3
1273#4[6] 4/4+(4!/4)^4-4!
1273#5[7] (5!+5^5+5^5-5)/5
1273#6[8] (6^6/6-66)/6-6-6
1273#7[7] 7+7+7!/7+7*77
1273#8[8] 8/8+(8+8)*(88-8)-8
1273#9[6] (√9+9/((√9)!!/(9!))-(√9)!!)/√9
1274#1[11] (1+1+11)*(111-11-1-1)
1274#2[7] ((2+2+2)^2)^2-22
1274#3[6] 3!*3!!*(√(3!)/3)^(3!)-3!
1274#4[5] √4+(4!/4)^4-4!
1274#5[6] (5!+5^5+5^5)/5
1274#6[7] ((6^6-6!)/6-6-6)/6
1274#7[6] (7+7)*(7+7+77)
1274#8[7] (8!/8+88)/√(8+8)-8
